entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
27,0.1,40,3.9,10.1,23,5,48,1,3,3,1,0,0.0146253322997119
30,0.5,31,3.1,9.6,27,6,55,3,3,11,0,0,0.0001
50,0.1,50,1.0,20.0,48,2,95,1,1,0,1,0,0.0164275186122857
42,1.0,27,2.3,5.5,43,3,70,2,3,22,1,0,0.0132109190265002
10,1.0,11,1.1,1.7,12,10,13,5,1,0,0,0,0.0099715421549787
28,0.5,28,2.7,14.3,33,6,67,1,1,4,1,0,0.0159296243404033
50,0.1,10,1.0,20.0,10,2,100,1,1,0,1,1,0.0141398285147014
10,0.9,36,3.1,1.4,50,5,30,2,3,21,1,1,0.0120964986996431
30,0.9,13,3.0,1.5,19,6,45,3,3,1,1,0,0.0151272182638227
28,1.0,10,1.0,10.0,50,5,51,1,1,4,1,0,0.0001
26,0.4,15,1.1,3.2,17,4,23,1,1,21,0,0,0.0001
10,0.9,35,3.1,2.0,50,5,28,2,3,20,1,1,0.0134969177786119
46,0.8,40,1.4,1.9,33,2,90,5,5,17,1,1,0.0001
37,0.9,15,1.5,6.6,31,9,95,4,5,1,1,1,0.0001
20,0.7,17,4.6,18.6,45,4,65,2,3,6,0,0,0.0146532845513659
15,0.2,14,2.8,5.5,21,4,40,3,3,4,0,0,0.0001
50,0.9,10,2.3,20.0,50,2,16,2,5,22,1,0,0.0001
50,1.0,50,4.8,20.0,49,2,100,1,5,0,1,1,0.0072293904061432
49,0.1,21,1.1,3.1,14,4,66,1,3,3,1,1,0.0117374393667963
10,0.5,30,1.0,1.0,10,2,55,5,3,23,0,0,0.0158577876342137
10,1.0,10,4.8,19.7,12,10,13,5,1,23,1,1,
41,0.1,35,5.0,2.4,15,3,57,2,2,7,0,0,0.0001
29,0.3,28,1.3,3.9,47,3,70,1,5,1,0,1,0.0001
47,1.0,10,5.0,20.0,48,2,11,5,1,0,0,0,0.0144524810493399
10,0.9,10,5.0,6.6,31,9,56,4,1,0,1,1,
10,1.0,20,2.3,18.4,44,6,17,3,3,18,1,0,0.0167094143480475
50,0.8,50,1.1,20.0,34,2,10,1,5,0,1,0,0.0105769065336042
27,0.2,16,2.2,10.3,20,4,86,3,2,16,1,0,0.0154430840882213
10,0.5,28,2.7,14.3,33,2,67,1,1,0,1,0,0.0152772220069658
10,0.7,17,5.0,20.0,22,5,16,5,3,23,1,0,0.0166775277389784
45,0.8,40,1.5,1.1,36,2,85,5,5,17,1,1,0.0001
49,1.0,10,4.9,19.8,11,2,100,5,1,23,0,1,0.014812381789662
43,1.0,15,2.4,1.0,31,2,10,5,1,21,1,0,0.0147758340468977
31,0.5,29,2.9,10.4,29,6,57,3,3,13,0,0,0.0164021909458783
21,0.7,19,4.5,16.9,44,4,61,2,3,3,0,0,0.0001
42,1.0,26,2.4,5.8,43,4,64,2,3,23,1,0,0.0139483211359923
13,1.0,11,5.0,19.7,10,10,10,5,1,23,1,1,
10,0.5,28,5.0,14.3,50,6,100,1,1,0,1,1,0.0139280805636813
10,1.0,12,5.0,20.0,10,10,10,5,1,23,1,1,
10,1.0,13,5.0,20.0,49,10,92,5,1,0,0,1,
48,0.1,23,1.0,3.1,15,4,63,1,3,2,1,1,0.0117023190719687
40,1.0,10,2.0,5.7,35,10,68,2,5,22,1,0,0.0096424298616787
47,0.8,41,1.1,1.3,34,2,89,5,5,15,1,1,0.0001
43,1.0,15,2.4,6.6,31,9,11,5,1,22,0,1,
25,1.0,10,2.2,20.0,19,2,81,3,1,23,0,0,0.0001
12,1.0,12,5.0,19.8,50,10,13,5,5,23,1,0,0.0137402309003634
10,1.0,50,4.9,20.0,49,2,98,1,5,22,0,0,0.0001
35,0.4,29,4.3,2.5,18,4,24,5,1,5,0,0,0.0001
50,0.1,50,5.0,1.0,10,2,10,1,1,23,1,0,0.0001
50,1.0,10,5.0,20.0,49,2,10,5,1,0,0,0,0.0153377276605958
10,1.0,35,2.3,20.0,50,2,10,2,5,18,1,0,0.0001
26,0.9,14,4.0,2.4,18,8,48,4,3,0,1,0,
28,0.9,15,3.7,6.6,22,9,56,1,3,21,1,1,0.0109291882816528
48,1.0,11,5.0,20.0,11,2,98,5,1,23,0,1,0.0001
10,0.2,16,3.1,5.3,10,2,43,3,1,4,0,1,0.0001
29,0.5,30,3.1,10.4,30,6,58,3,3,12,0,0,0.0164413801398285
41,0.3,28,2.0,5.6,34,4,70,2,4,23,1,0,0.0116208832149369
25,1.0,10,5.0,20.0,50,2,81,5,2,0,0,0,0.0001
10,1.0,10,1.2,1.0,11,9,10,5,1,0,0,0,
37,0.5,28,1.5,14.3,33,9,95,1,1,4,1,0,
50,1.0,41,2.7,1.4,48,2,36,4,4,22,0,1,0.0001
40,1.0,19,2.3,18.3,43,4,68,3,3,18,1,0,0.0132386959149375
50,0.1,11,1.0,20.0,10,2,10,5,1,1,1,1,0.0001
37,1.0,10,1.5,5.8,36,2,95,5,1,0,1,0,0.0146831830895771
10,0.8,10,1.1,1.3,34,2,87,5,5,23,1,1,0.0001
10,1.0,11,1.0,1.0,49,2,10,5,1,1,1,0,0.0001
40,1.0,25,2.4,5.4,43,4,70,2,3,22,1,0,0.0137010843368312
49,0.1,25,1.1,3.4,13,4,62,1,3,3,1,1,0.0119247791026652
26,0.8,41,1.1,1.3,26,2,54,4,3,14,1,0,0.0142482439710008
44,0.1,39,3.5,20.0,46,2,88,3,1,0,1,1,0.0138845499461383
41,1.0,25,2.3,6.6,43,4,66,2,3,23,1,0,0.0142454248708585
28,0.1,40,3.8,10.1,21,5,52,1,3,5,1,0,0.0141870046329829
30,0.1,50,5.0,10.5,30,2,55,3,1,11,1,0,0.0167596294798533
10,0.5,10,1.0,14.3,50,2,67,1,1,0,1,0,0.0153052592561623
44,0.5,39,3.8,10.7,46,2,88,3,4,0,1,0,0.0103517754262981
50,1.0,10,5.0,20.0,50,10,10,5,5,23,1,0,0.0146614326277162
37,0.9,45,1.4,6.2,38,9,99,4,5,1,0,0,
16,0.2,16,3.1,4.8,25,4,39,3,3,4,0,0,0.0001
20,0.9,40,1.8,3.3,44,9,79,5,1,10,1,1,0.0142610189041398
36,0.3,29,4.3,11.1,45,2,56,5,5,4,1,0,0.0103087306525599
16,0.2,16,3.1,5.4,24,4,45,3,3,5,0,0,0.0001
28,0.9,15,2.4,6.6,31,9,98,5,4,21,1,0,0.0096762341070113
10,0.9,36,2.5,1.1,50,5,15,2,3,18,1,1,0.0146717107317941
35,0.2,18,4.3,10.3,43,4,81,5,2,16,1,0,0.0156977378623552
26,0.1,25,2.8,15.2,26,4,54,4,1,23,0,1,0.0167014144333304
28,1.0,31,1.0,1.0,16,2,98,5,4,1,1,0,0.0099496780986086
10,1.0,10,5.0,20.0,50,2,10,5,5,22,1,0,0.0148281849710731
16,1.0,40,3.1,1.7,45,4,34,3,3,22,0,1,0.0001
37,0.3,29,4.4,12.0,43,2,63,5,5,5,1,0,0.0099534794293267
28,0.1,39,3.7,10.0,33,6,67,1,1,4,1,0,0.0164523252878289
13,1.0,19,2.4,17.7,41,6,16,3,3,19,1,0,0.0166816655825943
10,0.8,41,5.0,20.0,34,2,10,5,5,23,1,1,0.0111450112819757
50,0.7,10,5.0,20.0,10,2,63,5,1,23,0,0,0.0001
15,0.6,31,3.9,4.5,19,7,21,3,3,21,0,1,0.0001
10,0.9,31,4.9,1.0,49,2,98,5,4,22,1,0,0.0001
42,1.0,10,2.4,20.0,50,10,10,5,5,23,1,0,0.014654978599935
16,0.9,16,3.1,5.3,26,4,54,4,3,4,1,0,0.0146070429083484
11,1.0,10,1.0,1.3,48,2,10,5,1,0,1,0,0.0001
45,0.5,38,3.5,9.6,47,2,86,3,4,0,1,0,0.0103051646075337
10,0.9,40,1.8,3.1,45,5,72,5,1,18,1,1,0.0141088931573108
30,0.1,10,1.0,10.5,30,2,55,5,1,11,0,0,0.0166087628856184
10,0.9,10,5.0,1.5,10,10,10,4,3,23,1,0,
29,0.5,30,2.6,14.2,32,6,63,1,1,5,1,0,0.0001
20,0.9,40,2.3,1.8,45,9,16,5,3,9,1,1,0.0151179079989912
50,0.2,18,2.2,20.0,19,4,81,3,2,16,1,1,0.0133700783123344
10,0.8,41,1.0,1.0,34,2,10,5,1,16,0,1,0.0001
27,0.1,39,3.3,10.1,22,5,51,1,3,4,1,0,0.0140787558266187
39,0.4,26,1.8,4.9,38,4,69,2,4,23,1,0,0.0117869836896168
49,0.4,23,1.2,2.5,13,4,66,1,1,3,1,0,0.0165936156492087
16,0.9,16,3.1,15.2,24,4,54,3,3,14,1,0,0.0143765442735555
37,1.0,45,4.9,1.0,36,9,11,4,1,1,0,1,
10,1.0,10,5.0,20.0,10,10,10,4,4,22,0,1,0.0077992059173804
10,1.0,19,2.3,19.1,44,6,17,3,3,18,1,0,0.0166522444893062
25,0.2,18,2.0,10.8,20,4,81,3,2,16,1,0,0.0155793385148061
10,0.9,10,1.0,1.5,19,8,45,5,3,1,0,0,
41,0.9,13,2.4,6.1,29,9,54,4,5,21,1,1,0.0077928487905829
10,1.0,10,3.2,20.0,50,10,29,5,3,20,1,0,
16,0.1,50,3.1,5.3,10,2,43,3,1,4,0,0,0.0001
38,0.9,45,1.3,4.9,35,9,93,4,5,0,0,0,0.0001
35,0.3,31,4.1,11.3,44,2,66,5,5,5,1,0,0.0092404924891325
50,0.9,10,1.1,20.0,50,5,10,5,3,22,1,1,0.0124228128346857
11,1.0,10,5.0,19.5,49,10,97,5,1,0,0,1,
17,0.2,18,3.2,5.9,23,4,42,3,3,4,0,0,0.0001
44,0.4,15,1.2,10.3,18,4,24,3,4,0,1,0,0.0153988002046229
10,0.9,35,2.3,18.3,43,5,16,2,3,18,1,1,0.0142637082004946
28,1.0,48,4.9,20.0,49,2,92,1,5,0,1,0,0.0072480519168579
50,0.1,49,4.9,20.0,10,2,12,1,1,0,1,0,0.0001
50,1.0,10,5.0,20.0,50,2,10,5,1,1,0,0,0.0153227090173415
10,0.9,10,5.0,20.0,10,10,10,4,1,1,1,0,
50,0.9,10,1.2,19.5,48,2,100,5,5,0,1,1,0.007221994871737
43,0.4,39,1.8,7.6,38,4,86,5,1,12,1,0,0.0165801638632268
44,0.1,50,1.0,20.0,46,2,88,3,1,0,1,0,0.0164913500149501
40,0.9,35,2.0,5.7,50,5,16,2,3,18,1,1,0.0142450055578435
26,0.9,12,4.0,2.0,20,7,41,4,3,1,1,0,
10,0.5,10,1.0,10.5,50,2,55,5,1,0,1,0,0.016343391641829
48,0.1,24,1.0,4.1,12,4,67,1,3,4,1,1,0.0116885087799778
10,1.0,10,1.1,20.0,50,10,10,5,5,23,1,0,0.0144276619902618
26,0.9,25,4.0,1.5,26,8,54,4,3,1,1,0,
28,1.0,10,5.0,1.0,50,2,98,5,5,0,1,0,0.0083267332231755
45,1.0,17,5.0,9.1,22,10,10,1,3,23,1,1,
10,0.5,10,5.0,10.5,30,6,55,3,3,23,0,1,0.0001
25,0.2,18,2.1,10.7,18,4,81,3,2,15,1,0,0.015481023163057
10,0.9,25,5.0,15.2,10,10,10,5,3,23,1,0,
10,0.5,28,4.9,14.3,33,6,67,5,1,4,1,1,0.0158567795482307
10,0.9,33,2.9,1.0,50,5,30,2,3,19,1,1,0.0126123826004172
50,1.0,50,1.0,1.0,10,2,10,5,1,0,0,0,0.0001
45,0.5,39,3.6,10.2,46,2,90,3,4,0,1,0,0.0092716920897428
28,1.0,50,5.0,20.0,47,2,100,1,5,0,1,0,0.0078752553131406
10,1.0,26,2.4,1.8,50,5,29,2,3,23,1,0,0.0149669894739791
36,1.0,10,4.3,11.1,45,2,10,5,1,4,0,0,0.0153140681351033
26,0.9,12,4.0,1.9,21,8,43,4,3,1,1,0,
50,0.3,10,5.0,11.1,45,2,10,5,5,0,0,0,0.0001
10,0.2,10,3.1,20.0,24,10,10,5,3,23,1,0,
29,0.5,27,2.7,14.2,35,6,69,1,1,4,1,0,0.0155640534101482
45,0.9,17,3.4,9.1,22,5,29,2,3,23,1,1,0.0122844094148977
10,0.1,12,1.0,1.0,12,2,11,5,1,23,0,1,0.0001
30,0.5,31,2.9,10.6,31,6,56,3,3,11,0,0,0.0001
23,0.2,17,2.4,11.7,20,4,86,3,2,17,1,0,0.0151799715783463
50,1.0,10,5.0,20.0,50,10,10,5,5,22,1,0,0.015008346353208
49,0.5,30,3.0,1.7,45,2,34,3,3,11,0,0,0.0001
11,1.0,13,1.0,1.0,49,2,10,5,1,0,1,0,0.0001
10,0.5,10,3.0,1.0,30,10,55,3,1,0,0,0,
50,0.1,10,1.0,20.0,10,2,100,5,1,0,1,1,0.0142806845631114
10,0.9,10,3.2,1.8,50,10,29,2,5,23,1,1,0.0083493001632541
28,1.0,10,2.7,1.0,49,6,67,1,1,22,0,1,0.0001
50,1.0,10,5.0,20.0,10,2,10,5,1,0,0,0,0.0152684372032914
31,0.5,30,3.0,10.8,31,6,60,3,3,11,0,0,0.0001
10,0.5,30,3.0,1.0,49,6,55,3,3,22,0,0,0.015280257604985
41,1.0,24,2.4,6.4,43,4,65,2,3,22,1,0,0.0139475434306905
49,0.2,16,3.1,1.7,45,2,34,4,3,4,0,1,0.0001
50,0.2,18,2.2,20.0,19,4,10,3,2,0,0,0,0.0001
26,1.0,50,5.0,20.0,50,2,100,1,5,1,1,0,0.007870788372569
49,0.1,10,1.0,1.7,45,2,10,5,1,23,0,1,0.0001
20,0.9,40,1.8,1.8,50,5,72,2,3,18,1,1,0.0106261778134556
25,0.5,39,3.5,10.3,19,2,81,3,2,0,1,0,0.0156379598728805
11,1.0,10,1.0,1.2,10,10,10,5,1,0,0,0,
43,1.0,10,2.4,6.6,49,2,56,5,1,21,1,1,0.0148078074153685
41,0.3,26,2.0,6.0,35,4,69,2,4,22,1,0,0.011798797018968
44,0.4,39,3.5,10.3,46,2,24,1,1,21,1,0,0.0001
26,0.9,25,2.8,15.2,26,8,45,4,3,1,1,0,
12,1.0,12,4.9,1.0,49,2,11,5,1,22,0,1,0.0071927192711953
26,1.0,10,1.0,1.0,26,4,10,4,1,14,1,0,0.0001
20,1.0,26,2.4,3.1,45,4,64,5,1,23,1,0,0.0001
36,1.0,29,5.0,20.0,45,2,56,5,1,4,1,0,0.0154319184713568
10,0.1,10,1.0,1.0,10,10,10,5,1,23,0,0,
28,0.5,30,3.0,10.5,30,6,55,3,3,11,1,0,0.0144806071984665
20,0.7,40,3.4,3.1,45,5,16,5,1,9,1,1,0.0164075000810814
10,0.2,16,1.0,1.0,10,4,10,5,1,23,0,0,0.0001
45,0.5,40,3.4,10.6,47,2,87,3,4,0,1,0,0.0103048083752329
29,0.5,27,2.5,14.4,32,6,67,1,1,4,1,0,0.0158063788465349
49,0.9,13,4.0,1.5,19,2,34,4,4,22,0,1,0.0001
10,0.7,19,3.4,18.3,22,6,16,1,3,23,1,1,0.0123536878858156
10,1.0,10,5.0,19.6,10,10,10,5,1,23,1,1,
50,0.1,10,1.2,19.9,11,2,12,5,1,0,1,1,0.0001
29,0.9,33,4.8,10.3,14,3,100,5,4,0,1,0,0.0097672564764882
25,0.9,12,4.1,1.9,18,8,46,4,3,1,1,0,
46,0.7,18,3.4,8.6,23,5,10,1,3,23,1,1,0.0122336170690052
28,0.5,50,3.0,20.0,30,2,55,1,5,1,0,0,0.0001
49,0.2,18,1.0,10.3,19,4,66,1,2,3,1,1,0.0142952881069133
26,0.1,13,5.0,1.5,19,2,45,4,1,0,1,0,0.0001
50,1.0,10,1.0,20.0,50,2,10,5,5,22,1,0,0.0150143700900976
21,1.0,18,4.5,20.0,46,2,10,2,1,0,0,0,0.0001
27,1.0,50,4.9,20.0,50,2,100,1,5,1,1,0,0.0078666442765284
45,1.0,10,3.4,9.1,50,10,10,5,3,23,1,0,
10,0.1,11,1.0,1.0,10,2,10,5,1,23,0,1,0.0001
25,0.1,10,2.2,20.0,19,4,10,3,2,16,1,1,0.0164848862688518
28,0.5,28,2.7,10.5,30,6,67,1,3,11,1,0,0.0135237396449009
22,0.9,39,1.8,3.0,47,9,75,5,1,9,1,1,0.0144022119103601
26,0.9,13,2.8,15.2,26,4,45,4,3,1,1,0,0.0152369817547158
50,0.1,23,5.0,3.0,50,2,66,1,3,3,1,0,0.0140582551623807
11,0.9,35,3.1,1.0,49,5,28,2,3,21,1,1,0.0001
29,1.0,50,4.8,19.1,48,2,98,1,5,0,1,0,0.0078565090614317
25,0.8,26,2.7,14.9,26,4,56,4,3,15,1,0,0.0148258697375806
10,1.0,10,5.0,20.0,50,2,10,5,1,1,1,0,0.0164297397639824
44,0.5,39,3.4,10.2,45,2,87,3,4,0,1,0,0.010303699779716
40,1.0,19,2.0,18.3,43,6,16,3,3,18,1,0,0.0165369116845974
49,0.1,50,5.0,20.0,10,2,34,1,1,22,1,1,0.0164489135616687
28,0.6,30,3.0,10.7,32,6,55,3,3,11,0,0,0.0001
50,0.3,29,5.0,20.0,45,2,56,5,1,23,1,0,0.0164958393783208
27,0.9,11,4.1,2.2,19,8,42,4,3,0,1,0,
42,0.9,35,2.4,5.8,43,4,29,2,3,23,1,0,0.0150155020961898
44,1.0,39,5.0,10.3,10,2,88,5,4,23,0,1,0.0139422447807773
10,0.1,10,1.0,1.0,10,2,13,5,1,23,0,1,0.0001
26,1.0,50,4.8,19.7,50,2,100,1,5,1,1,0,0.0078639770163107
40,1.0,26,2.0,5.8,35,4,68,2,3,22,1,0,0.0128064947084928
10,0.1,10,1.0,1.2,10,2,10,5,1,23,0,1,0.0001
50,0.7,18,4.5,20.0,46,4,63,5,1,0,0,0,0.0001
28,0.9,39,3.7,10.1,16,3,98,1,4,4,1,0,0.0097551240465039
10,0.9,40,1.8,20.0,45,10,72,5,5,23,1,0,0.0088157809949626
21,1.0,10,5.0,20.0,10,4,100,2,1,23,0,0,0.0001
16,0.5,16,3.0,5.3,24,4,55,3,3,4,0,0,0.0001
37,0.9,44,1.6,5.4,37,9,94,4,5,1,0,0,
50,1.0,10,5.0,19.8,50,2,10,5,1,1,0,0,0.0153083765758106
48,1.0,40,2.6,1.5,44,2,39,4,4,23,0,1,0.0001
20,0.9,39,1.6,1.8,44,9,71,5,1,7,1,1,0.0142130344392723
28,0.9,50,4.8,10.1,16,3,98,5,5,1,1,0,0.0078813849488862
49,1.0,40,2.9,1.4,46,2,34,4,4,23,0,1,0.0001
25,0.4,14,1.3,2.7,18,4,29,1,1,22,0,0,0.0001
11,1.0,12,5.0,19.8,50,10,100,5,1,0,0,1,
10,0.7,17,3.4,18.3,43,6,16,1,3,18,1,1,0.0137901312349437
26,0.9,14,3.9,1.0,17,8,41,4,3,2,1,0,
50,0.1,11,1.1,20.0,10,2,10,5,1,0,1,1,0.0001
10,1.0,10,1.0,1.0,48,2,12,5,1,0,1,0,0.0001
40,1.0,10,5.0,5.7,35,10,10,5,4,22,1,0,0.0158118202891567
44,0.9,41,1.0,1.7,31,2,84,5,5,16,1,1,0.0001
10,1.0,11,4.9,1.0,49,2,15,5,1,23,0,1,0.0001
23,0.1,17,2.2,10.6,18,4,77,3,2,17,1,0,0.0159997845184293
30,0.5,30,3.1,10.6,31,6,55,3,3,11,0,0,0.0001
50,0.9,10,3.2,1.8,50,2,10,2,3,20,1,0,0.0001
32,0.5,30,3.0,10.3,29,6,54,3,3,10,0,0,0.0001
49,0.1,10,1.0,20.0,10,4,10,1,3,0,1,1,0.0123941384732583
29,0.5,27,3.1,10.4,28,6,53,3,3,13,0,0,0.0001
12,0.9,37,3.0,1.5,50,5,27,2,3,21,1,1,0.0001
43,0.9,15,2.5,5.1,31,9,61,4,5,21,1,1,0.0071745991470068
11,1.0,10,5.0,19.6,10,10,12,5,1,23,1,1,
50,0.4,50,1.0,20.0,18,4,100,1,1,0,1,0,0.0142424150333618
10,1.0,12,4.9,1.0,50,2,12,5,1,0,1,1,0.0164202302461812
18,0.2,16,3.6,4.6,25,4,40,3,3,3,0,0,0.0001
20,0.7,17,3.4,3.1,45,5,72,5,1,23,1,1,0.0001
10,0.9,15,4.9,6.6,50,2,12,5,1,21,1,1,0.0154622540628069
50,0.1,23,1.0,3.0,10,2,66,1,3,3,1,1,0.0116597339280227
10,0.9,19,2.5,18.6,42,6,16,3,3,18,1,0,0.0164914629496303
50,0.1,49,5.0,19.4,10,2,34,1,1,22,1,1,0.0164447415113683
11,1.0,12,4.9,1.0,49,2,15,5,1,23,0,1,0.0001
10,0.9,36,3.3,2.3,48,5,26,2,3,21,1,1,0.0126019411922045
50,0.1,50,1.1,19.7,49,2,99,1,1,0,1,0,0.016071948521113
49,0.1,10,5.0,20.0,10,2,10,1,1,23,1,1,0.0164216181448266
38,0.9,45,1.4,6.2,38,9,95,4,5,1,0,0,
27,0.9,14,3.9,2.6,19,8,42,4,3,1,1,0,
28,0.9,28,1.5,14.3,33,6,67,1,5,4,0,0,0.0001
19,0.8,38,1.8,3.7,45,9,75,5,1,10,1,1,0.014460278891414
10,0.1,27,3.2,2.8,45,9,97,2,4,12,1,0,0.0096234268869189
16,0.2,16,3.1,6.1,24,4,44,3,3,3,0,0,0.0001
50,1.0,11,1.0,19.8,49,2,100,5,5,0,1,1,0.0071993746799309
26,1.0,50,5.0,19.3,50,2,97,1,5,0,1,0,0.0078464591794296
44,1.0,10,3.5,10.3,10,2,88,5,1,0,1,0,0.014786512352725
49,0.5,29,2.8,10.4,29,6,57,4,4,13,0,0,0.0164010619802609
10,1.0,11,5.0,20.0,50,10,98,5,1,0,0,1,
50,1.0,50,1.0,20.0,10,2,100,1,1,0,0,0,0.0146498338717925
49,1.0,10,1.0,19.2,49,2,97,5,5,0,1,1,0.0001
49,1.0,50,5.0,20.0,10,2,34,5,1,23,1,1,0.0143124812221489
28,0.5,30,2.7,10.5,33,6,67,1,3,4,1,0,0.0139178102272131
10,1.0,10,5.0,20.0,10,2,34,4,1,23,1,1,0.0148577040751844
10,1.0,35,2.3,18.3,43,5,29,2,3,18,1,1,0.0131651532314223
50,0.2,50,1.0,20.0,18,4,81,1,2,0,1,0,0.0152814991978797
28,0.5,31,3.0,10.1,30,3,55,5,3,11,1,0,0.0145114522694279
44,1.0,10,3.5,10.3,50,2,10,3,1,0,1,0,0.0001
50,0.9,50,5.0,15.2,26,4,54,1,1,0,1,0,0.0154537025818304
45,1.0,35,3.4,18.3,22,5,16,2,3,18,1,1,0.0142042092844142
11,1.0,13,5.0,1.4,50,2,10,5,1,21,0,1,0.0001
49,0.9,25,2.8,15.2,10,2,34,1,1,22,1,0,0.0162817244400125
50,0.3,50,4.3,11.1,45,2,56,5,1,4,1,0,0.0166352042014803
10,1.0,10,1.0,1.0,10,10,10,5,1,23,0,0,
41,1.0,25,2.1,5.5,44,4,64,2,3,23,1,0,0.0137826519273203
31,0.5,31,3.0,10.7,31,6,55,3,3,11,0,0,0.0164234783091691
26,0.1,25,4.6,11.5,38,6,86,3,3,5,1,0,0.0133228746981069
10,1.0,10,2.3,20.0,50,4,10,5,3,23,1,0,0.0164786045319171
26,0.5,29,2.7,14.7,31,6,67,1,1,4,1,0,0.0158466013060311
26,0.1,13,4.0,1.5,19,2,45,4,1,1,1,0,0.0001
50,1.0,12,5.0,20.0,11,2,98,5,1,23,0,1,0.0001
20,1.0,40,1.8,3.1,43,4,66,2,3,9,1,1,0.0117233388487843
26,0.9,13,4.0,15.2,26,4,45,4,3,14,1,0,0.0144235854823443
25,0.9,30,4.9,10.3,17,3,100,5,4,2,1,0,0.0097381107362958
10,1.0,10,4.9,19.9,10,10,10,5,1,22,1,1,
47,0.5,40,3.8,10.1,46,2,84,3,4,1,1,0,0.0102996286618973
10,1.0,19,3.2,1.8,43,6,29,2,3,18,1,1,0.0130484170993027
27,0.9,30,4.7,8.9,16,3,97,5,4,2,1,0,0.0097307231740356
30,0.5,30,2.9,10.6,29,6,61,3,3,12,0,0,0.0001
25,0.1,23,2.2,10.3,19,4,66,1,3,3,1,1,0.0116857572276768
11,1.0,18,2.4,18.3,42,6,13,3,3,18,1,0,0.0164455175828548
43,0.9,17,2.2,6.6,31,9,59,4,5,21,1,1,0.0071834277259754
50,0.1,50,5.0,19.3,10,2,34,1,1,21,1,1,0.0164961167589827
44,0.5,38,3.2,10.5,46,2,86,3,4,0,1,0,0.0103061874289951
14,0.9,10,1.0,1.2,50,2,10,5,1,0,1,0,0.0001
10,0.7,17,3.4,9.1,50,5,16,1,5,23,1,1,0.0071966434755323
10,1.0,10,1.0,20.0,10,2,10,5,1,23,0,1,0.0001
49,1.0,10,5.0,20.0,50,2,11,5,1,0,0,0,0.0123889507540141
10,1.0,35,3.2,18.3,43,5,16,3,3,20,1,1,0.0139912289319986
25,0.9,15,4.3,1.7,21,8,42,4,3,2,1,0,
30,0.1,38,3.6,10.4,24,5,49,1,3,3,1,0,0.0142417704585803
50,1.0,10,4.9,19.7,50,2,10,5,1,0,0,0,0.015300105407832
50,1.0,10,5.0,20.0,10,2,10,5,1,23,1,1,0.0145414577530259
20,0.9,35,2.3,3.1,50,9,72,5,3,9,1,1,0.0106900256785782
50,1.0,50,1.0,20.0,10,4,100,5,1,23,1,0,0.0113483496525069
28,0.9,31,4.9,10.0,17,4,97,5,4,1,1,0,0.0097570402577913
16,0.2,18,3.1,5.6,23,4,39,3,3,4,0,0,0.0001
10,0.9,35,3.2,1.8,50,5,16,2,3,18,1,1,0.0141923159626154
36,1.0,29,4.3,11.1,45,2,56,5,1,4,1,0,0.0154307982993912
28,1.0,28,5.0,20.0,50,10,100,1,1,4,1,0,
47,1.0,11,5.0,19.3,12,2,10,5,1,22,1,1,0.0144347319835585
28,1.0,28,5.0,20.0,50,2,98,1,1,4,1,0,0.0139118306009846
50,0.9,13,5.0,20.0,19,8,45,4,1,0,1,0,
10,0.7,35,3.4,1.8,22,5,16,1,3,18,1,1,0.0137347899800165
36,1.0,29,5.0,20.0,10,2,56,5,5,23,1,1,0.0071796043732585
26,0.9,11,4.2,1.6,17,8,42,4,3,2,1,0,
37,0.9,44,1.6,5.4,37,9,93,4,5,1,0,0,0.0001
50,1.0,10,4.8,20.0,10,2,99,5,1,23,0,1,0.0001
40,0.9,26,2.0,5.7,35,5,16,2,4,22,1,1,0.0124143112946101
10,1.0,10,2.8,1.7,45,2,34,4,4,22,0,1,0.0138786897589011
27,0.5,28,2.7,15.0,34,6,66,1,1,4,1,0,0.0157636200292879
25,0.2,18,2.3,10.9,18,4,78,3,2,16,1,0,0.015154026021577
40,0.9,35,3.2,1.8,35,4,29,2,4,22,1,0,0.0130678514304652
49,0.1,50,5.0,20.0,10,2,10,1,1,0,1,0,0.0001
37,0.9,47,1.4,6.3,36,9,91,4,5,1,0,0,0.0001
35,0.3,28,4.2,11.7,45,2,56,5,5,4,1,0,0.0102943516830558
10,0.1,10,1.1,1.1,11,2,10,5,1,23,0,1,0.0001
50,1.0,11,1.2,20.0,49,2,10,5,5,20,1,0,0.0149953090155714
28,0.5,28,3.0,14.3,33,6,55,1,3,4,0,0,0.0001
50,0.2,11,1.2,19.8,10,2,11,5,1,0,1,1,0.0001
28,1.0,12,3.7,1.0,22,2,12,5,3,4,0,1,0.0078024954750884
26,0.1,50,5.0,20.0,26,4,54,1,3,14,1,0,0.0140999930129622
50,0.4,26,1.1,20.0,50,2,10,5,5,22,1,0,0.0158289236222648
50,1.0,10,5.0,20.0,50,2,10,5,1,23,0,1,0.0152973434619418
28,0.9,45,1.5,10.1,16,9,95,5,5,1,1,0,0.0078351826814066
50,0.9,25,5.0,15.2,10,2,54,5,3,23,1,0,0.0142603651914067
10,0.9,10,1.8,3.1,50,9,10,5,5,9,1,1,0.0113559458393605
