entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
43,0.1,33,1.8,9.4,49,6,98,2,1,18,0,1,0.0001
10,0.1,50,1.0,20.0,10,10,100,1,5,0,0,1,
16,0.8,22,4.5,8.8,36,3,75,5,5,18,0,1,0.0001
50,0.1,50,1.0,19.6,50,8,48,2,5,22,0,1,0.0001
11,0.3,18,1.7,16.0,31,7,45,4,3,10,1,0,0.0165630842566219
50,0.9,50,1.0,20.0,50,8,51,2,5,23,0,1,0.0001
48,0.3,20,2.6,4.6,26,3,12,5,5,13,1,1,0.0001
39,0.1,44,1.0,16.1,39,8,51,2,3,4,0,1,0.0165623221462611
49,1.0,50,5.0,1.1,10,10,94,1,5,0,1,0,0.0106019795398154
31,0.1,29,5.0,10.8,29,10,54,3,3,10,0,1,
10,0.3,20,2.6,20.0,10,3,13,1,5,14,1,1,0.0001
50,1.0,50,5.0,20.0,49,10,100,5,5,0,0,1,
48,0.1,41,1.3,6.5,35,9,95,2,1,17,1,0,
50,1.0,50,5.0,19.7,50,10,97,5,5,0,0,1,
38,0.3,24,2.6,18.1,26,3,13,2,5,14,1,1,0.0001
34,0.5,28,2.9,10.1,33,6,54,3,3,9,0,0,0.01647027247186
28,0.1,50,5.0,17.3,11,2,100,1,5,1,0,1,0.0164545401489633
10,0.1,50,1.0,20.0,50,2,100,1,1,0,0,0,0.0164669210139449
37,0.8,18,4.0,14.1,46,7,28,1,3,17,0,0,0.0164303736877437
10,0.9,50,1.0,1.0,50,2,100,1,5,0,0,0,0.0155123182729946
47,0.1,33,2.9,8.8,15,3,14,5,2,15,0,1,0.0001
49,0.8,35,4.2,6.5,46,9,27,1,3,17,0,0,0.0001
23,1.0,50,1.0,6.2,50,10,10,4,5,23,0,0,
47,0.1,49,1.0,19.8,49,8,50,2,5,23,0,1,0.0165573795292975
47,0.8,22,4.5,13.6,26,3,75,4,5,14,0,1,0.0001
22,0.2,37,3.8,7.9,26,4,32,1,2,14,0,1,0.0165220780755198
36,0.1,42,1.3,13.8,34,8,100,2,1,6,1,0,0.0163663723462762
32,0.5,30,3.1,11.8,30,6,52,3,3,11,0,0,0.0167031576665013
11,0.1,48,1.2,20.0,10,10,95,1,1,0,0,0,
28,0.5,38,3.0,17.3,11,6,54,5,3,10,0,0,
10,0.3,18,1.0,20.0,50,7,10,4,5,10,0,0,0.0001
47,0.3,18,2.8,5.3,24,3,11,5,5,14,1,1,0.0001
50,0.2,35,4.0,1.0,50,4,100,1,1,12,0,1,0.016405086132786
49,0.8,35,4.1,6.4,45,9,30,1,3,17,0,0,0.0001
38,0.5,30,2.1,18.1,30,4,55,3,3,11,0,0,0.0001
11,0.1,48,5.0,19.9,50,2,100,1,5,23,0,0,0.0165376619663456
33,0.8,35,4.0,9.0,31,9,28,3,3,10,0,0,0.0001
17,0.5,20,2.6,11.4,24,5,39,2,5,13,1,0,0.0143744501535412
39,0.2,44,1.0,16.1,27,4,31,2,3,4,0,1,0.0164166549165158
37,0.8,35,4.0,14.1,46,9,28,1,3,17,0,0,
35,0.5,21,1.7,12.3,23,3,38,4,1,5,1,1,0.0159746216810191
23,1.0,43,3.6,20.0,50,7,10,1,1,23,0,1,0.0001
29,0.2,41,4.7,17.6,10,6,51,5,2,1,0,1,0.0166127743241411
10,0.1,41,1.3,20.0,10,10,100,1,1,0,0,0,
47,0.2,37,1.7,5.0,23,3,13,4,1,14,1,1,0.0001
47,0.3,34,2.1,16.1,36,9,40,2,3,23,0,1,
10,0.1,10,5.0,8.8,15,10,14,5,2,0,1,0,
33,0.3,18,1.9,9.0,32,6,54,4,3,10,0,0,0.0001
33,1.0,10,2.4,13.1,37,2,15,3,1,20,0,0,0.0164225521412107
11,0.1,10,1.0,2.0,50,2,100,1,1,1,0,0,0.0001
31,1.0,50,3.0,10.8,50,10,100,5,3,10,0,1,
36,0.1,41,1.3,13.0,35,8,93,2,1,6,1,0,0.0169008927672005
39,0.9,45,1.0,15.2,38,8,54,2,3,4,0,1,0.0001
38,0.3,24,2.1,18.1,31,4,13,5,1,8,1,0,0.0001
50,0.9,44,1.0,16.1,39,10,51,5,5,4,0,1,
13,0.3,42,1.9,16.6,32,7,39,4,1,11,1,0,0.0168277252638702
29,0.4,32,2.7,9.3,30,6,54,3,3,12,0,0,0.016426315421514
50,0.2,35,5.0,20.0,50,4,100,5,5,0,0,1,0.0166657274073718
30,0.9,23,4.5,13.3,35,6,75,4,5,17,0,0,0.0001
14,0.3,19,2.1,16.4,32,7,43,4,3,10,1,0,0.0166383939678141
31,0.2,38,4.6,17.3,11,6,54,3,3,1,0,0,
47,0.5,20,3.0,10.5,30,6,55,5,3,11,1,1,0.0126715860763847
40,0.4,35,4.9,11.6,36,8,33,2,2,2,1,1,
48,1.0,50,4.9,1.3,10,10,95,1,5,1,1,0,0.0108668445096064
21,0.2,35,4.0,8.0,26,3,38,1,2,14,0,1,0.0165393264722781
10,0.1,50,4.9,20.0,10,3,100,1,1,0,0,0,0.0166981107464856
10,0.1,10,5.0,1.0,10,10,100,1,1,0,0,0,
36,0.1,42,1.4,13.9,36,8,97,2,1,7,1,0,0.0164286338197218
29,0.2,39,4.7,17.4,11,6,55,5,2,1,0,1,
50,0.3,20,1.0,1.1,49,7,67,4,5,12,0,1,0.0001
49,0.1,50,1.0,20.0,49,8,46,2,5,23,0,1,0.0164458358465478
14,0.3,20,1.8,15.5,34,7,41,4,3,11,1,0,0.0167564132040162
47,0.5,21,2.6,4.9,26,3,13,2,5,13,1,0,0.0001
29,0.2,38,4.6,17.7,11,6,52,5,2,1,0,1,
13,1.0,18,1.9,16.3,32,10,10,1,5,10,1,0,0.0001
31,0.7,10,3.1,14.2,46,7,25,5,3,8,1,0,0.0166405949685847
10,0.9,50,1.0,20.0,50,8,51,2,3,23,0,1,0.0001
23,0.1,43,1.3,14.1,35,8,79,2,1,6,1,0,
50,0.5,29,1.0,10.8,29,8,54,3,3,10,0,1,
31,0.8,21,4.4,14.1,35,6,71,4,5,18,0,0,0.0163953294258085
10,0.3,43,1.0,20.0,10,10,79,1,1,0,0,0,
10,0.1,49,1.0,19.5,10,10,100,1,1,1,0,0,
50,0.9,50,1.2,1.6,50,8,47,2,3,0,0,1,0.0001
39,1.0,24,2.2,18.5,31,4,63,2,1,8,1,0,0.0155130307326596
10,1.0,50,1.0,20.0,50,10,10,1,5,0,0,1,
49,0.9,49,1.0,1.0,50,8,48,2,3,0,0,1,0.0001
12,0.1,12,1.1,1.3,50,2,96,1,1,0,0,0,0.0001
49,1.0,49,5.0,1.1,11,10,98,1,5,0,1,0,0.0108546897906897
29,0.1,37,4.5,16.0,11,6,57,5,2,1,0,1,
10,0.3,50,5.0,4.9,26,3,13,5,5,14,0,0,0.0164868979185388
31,0.9,29,1.0,16.1,29,6,54,2,3,4,0,0,0.0001
38,0.1,23,2.1,16.6,33,10,100,5,1,8,1,0,
13,0.1,18,1.0,16.3,32,7,41,1,3,10,1,0,0.0164503936550368
10,0.1,48,5.0,19.8,49,2,100,1,5,23,0,0,0.0165199306184968
10,0.1,50,4.9,20.0,11,2,100,1,1,0,0,0,0.0164472057066816
23,0.1,41,1.3,6.2,35,7,79,4,1,22,1,0,0.0001
10,0.1,49,4.8,19.7,50,2,100,1,5,22,0,0,0.0165185991995796
10,0.1,10,1.1,1.0,50,2,100,1,1,2,0,0,0.0001
13,0.8,35,4.0,6.5,32,9,28,1,1,10,0,0,
30,0.5,30,3.0,11.0,32,6,56,3,3,11,0,0,0.0001
12,0.8,42,3.9,3.9,27,6,22,2,4,16,1,1,0.0001
13,0.3,43,3.6,16.3,32,7,79,4,1,10,1,0,0.0166139578740593
11,0.1,11,5.0,1.7,49,10,97,5,1,0,1,0,
50,0.5,10,5.0,10.8,50,6,10,3,3,10,0,1,0.0001
49,0.1,48,5.0,1.0,49,10,96,1,1,0,0,1,
11,0.3,44,3.6,16.2,29,7,78,4,1,10,1,0,0.0166382993920154
47,0.5,30,3.1,4.9,26,6,52,5,5,11,1,1,0.0083622852779131
50,0.1,50,5.0,2.3,50,10,97,1,1,0,0,1,
11,0.1,48,1.0,20.0,13,10,99,1,1,0,0,0,
22,0.1,10,5.0,7.9,27,10,31,5,2,0,0,1,
17,0.1,32,3.0,8.3,16,3,15,5,2,15,0,1,0.0163960427068851
50,0.9,44,1.0,1.0,39,8,100,2,1,0,0,1,
37,1.0,18,1.9,20.0,35,7,10,4,5,6,1,1,0.0122166706660338
34,0.1,43,4.8,6.6,30,2,49,5,2,9,0,1,0.016400935631398
10,0.1,50,5.0,20.0,49,2,100,1,5,23,0,0,0.0165144996606006
37,0.3,20,1.8,14.3,34,7,41,4,3,6,1,0,0.0165129535970553
15,0.3,21,2.5,12.3,26,3,13,2,5,13,1,1,0.0001
50,0.1,50,5.0,1.0,50,2,100,1,1,0,0,0,0.0164438499518944
31,0.1,50,3.0,1.0,50,10,54,3,1,0,0,1,
50,0.9,10,5.0,1.0,50,10,51,2,3,0,0,1,
48,0.3,18,4.0,6.5,35,7,41,1,3,17,1,0,0.016432297870088
35,0.5,37,3.1,5.0,23,6,52,4,1,11,1,1,0.0150057237915587
10,0.9,50,5.0,20.0,50,8,51,1,5,23,0,0,0.0001
13,1.0,50,1.0,16.3,50,7,10,4,5,10,0,0,0.0001
50,0.1,11,5.0,1.0,50,10,10,5,5,1,0,1,
39,1.0,24,2.0,16.4,35,4,66,2,1,7,1,0,0.016669584410693
36,0.1,41,1.3,13.9,35,9,95,2,1,7,1,0,
31,0.1,10,5.0,1.0,50,6,54,5,3,10,0,0,0.0164122698177091
34,0.2,36,1.6,4.8,22,3,21,4,1,6,1,1,0.0164529292900146
13,0.3,43,3.6,16.3,32,7,41,4,1,10,1,0,0.0167717740698528
22,0.5,29,4.0,7.9,29,4,31,3,2,10,0,0,0.0001
50,0.1,10,4.9,1.1,50,10,11,5,5,0,0,1,
34,0.2,37,1.5,5.2,23,3,21,4,1,4,1,1,0.0164145687478169
23,0.1,43,1.3,6.2,50,7,79,4,1,22,1,0,0.0001
21,0.2,35,4.0,7.7,27,4,32,1,2,12,0,1,0.0165248646575205
32,0.5,31,3.2,11.2,30,6,53,3,3,12,0,0,0.0166678094169522
10,1.0,50,5.0,20.0,50,10,100,5,5,0,0,0,
37,0.3,41,1.3,14.1,32,7,41,4,1,6,1,0,0.0167783610049889
16,0.2,32,2.9,8.1,14,3,15,5,2,15,0,1,0.0164127652715235
39,0.1,44,1.0,20.0,39,2,100,2,3,4,0,0,0.0164582937112607
50,0.2,11,5.0,1.2,50,10,11,5,5,0,0,1,
10,0.2,50,5.0,20.0,14,3,15,5,2,0,0,1,0.0001
37,0.8,35,1.9,6.5,35,9,41,4,3,17,1,0,0.016262786553678
49,0.1,48,1.0,20.0,49,8,49,2,5,23,0,1,0.0165353714915605
10,0.1,50,5.0,20.0,10,10,100,1,1,0,0,0,
37,0.3,18,1.9,14.1,32,7,41,4,1,10,1,0,0.0168103299429576
50,0.2,50,4.0,7.9,50,10,100,1,5,0,0,1,
13,0.8,18,4.0,16.3,32,7,41,1,3,10,0,0,0.0001
14,0.5,21,2.5,12.7,27,5,39,2,5,12,1,0,0.0142133404555271
39,0.9,43,1.1,15.5,38,8,54,2,3,5,0,1,0.0001
50,1.0,50,1.0,1.0,50,8,54,2,3,0,0,1,0.0137665180560371
15,0.3,20,2.5,4.9,26,5,38,2,5,13,1,1,0.0109006014985033
48,0.1,41,1.3,14.1,46,8,95,2,1,6,1,0,0.0167433072090682
10,0.3,50,3.6,20.0,32,10,79,1,1,10,0,0,
50,0.9,44,1.0,1.0,39,8,100,2,3,4,0,1,
35,0.3,37,1.7,4.9,23,3,13,4,1,14,1,1,0.0164140679764754
50,0.2,35,4.0,1.0,50,10,31,5,2,12,0,1,
38,0.9,43,1.0,16.3,40,8,50,2,3,5,0,1,0.0001
37,0.3,18,1.9,6.2,35,7,79,4,1,22,1,0,0.0165452936458486
47,0.8,20,4.5,4.9,36,6,13,4,5,14,1,0,0.0001
49,0.9,50,1.0,1.0,50,8,54,2,3,0,0,1,0.0150660081569345
34,0.5,29,3.2,11.8,31,6,51,3,3,11,0,0,0.0001
37,0.3,20,1.8,14.0,34,7,38,4,3,6,1,0,0.0165717962243208
10,0.1,50,4.9,19.8,50,2,99,1,5,22,0,0,0.0164870618419634
10,1.0,50,1.0,20.0,50,10,10,1,5,22,0,1,
38,0.8,23,4.5,16.6,33,4,64,4,1,18,0,0,0.0001
11,0.1,50,5.0,20.0,50,2,99,1,5,23,0,0,0.016485600183593
40,0.3,16,1.8,14.7,36,7,44,4,3,6,1,0,0.0165383036094851
10,0.3,18,1.0,16.3,32,10,41,1,1,0,1,0,
47,0.1,50,5.0,20.0,26,2,100,1,1,14,1,1,0.0143039681001709
38,0.9,43,1.0,17.0,40,8,50,2,3,3,0,1,0.0001
10,1.0,23,5.0,20.0,33,4,64,1,1,0,1,0,0.0164239465045476
12,0.3,43,3.4,15.2,32,7,78,4,1,11,1,0,0.0166129810378161
50,0.2,35,4.0,20.0,27,4,31,5,2,0,0,1,0.0164511278949267
49,0.8,34,4.1,5.6,45,9,33,1,3,17,0,0,0.0133874771999209
22,0.1,35,4.0,7.9,27,4,51,1,2,23,0,1,0.0001
16,0.5,21,2.7,12.8,24,5,34,2,5,14,1,0,0.0150248403045705
49,0.1,50,1.0,18.5,49,8,54,2,5,22,0,1,0.0001
23,0.3,43,3.6,16.3,32,7,79,4,1,10,1,0,0.0165843710881511
49,1.0,50,5.0,20.0,50,10,96,5,5,0,0,1,
35,0.2,38,1.7,5.9,25,3,24,4,1,5,1,1,0.0164710902148876
50,0.8,34,3.8,6.6,44,9,29,1,3,17,0,0,
39,0.9,44,1.0,16.1,50,8,51,2,3,4,0,1,0.0001
28,1.0,38,4.6,17.3,50,10,53,5,2,0,0,1,
12,0.1,44,3.6,16.6,49,2,64,4,4,22,0,1,0.0165211585049449
48,0.3,18,1.9,16.3,32,9,41,4,3,17,0,0,
50,0.1,50,5.0,20.0,50,10,51,1,1,23,0,1,
50,0.2,38,5.0,1.0,11,10,10,5,2,1,0,1,
12,1.0,50,1.2,20.0,49,10,10,1,5,22,0,1,
35,0.5,21,1.7,12.3,26,3,38,2,1,5,1,1,0.0158344648285942
32,0.5,27,2.9,10.7,30,6,55,3,3,11,0,0,0.016488852549022
13,0.3,42,1.8,16.2,30,7,44,4,1,10,1,0,0.0001
17,0.2,33,2.8,8.0,14,3,16,5,2,14,0,1,0.0001
50,0.1,50,5.0,20.0,50,10,51,2,5,0,0,1,
12,0.3,20,2.0,15.1,31,7,36,4,3,11,1,0,0.0165222131489988
27,0.8,21,4.6,13.2,34,6,67,4,5,17,0,0,0.0001
50,0.2,50,5.0,17.3,11,10,53,1,2,1,0,1,
32,0.7,30,3.1,11.8,46,6,25,5,3,11,0,0,0.0001
49,0.2,50,1.0,20.0,50,8,52,2,5,23,0,1,0.0001
50,0.9,10,1.0,1.0,50,10,51,5,5,0,0,1,
12,0.3,44,3.4,16.3,34,7,78,4,1,10,1,0,0.0166030841519269
50,0.1,11,5.0,1.4,50,10,10,5,5,2,0,1,
12,0.5,44,3.6,11.8,30,6,52,3,4,11,0,0,0.0001
50,1.0,50,1.0,20.0,50,10,100,2,5,0,0,1,
39,0.1,42,1.1,14.8,35,8,97,2,1,6,1,0,0.0164012537556486
28,0.5,28,3.0,12.0,30,6,53,3,3,10,0,0,0.0166434035877253
32,0.5,30,2.5,11.8,26,6,52,3,5,13,1,0,0.0132213195544979
10,0.3,50,1.0,16.3,50,10,10,1,1,10,1,0,
28,1.0,38,5.0,17.3,11,10,100,5,2,1,0,1,
50,0.2,50,5.0,17.3,50,6,53,5,2,1,0,1,0.0164759010916015
10,0.1,50,5.0,20.0,10,2,100,5,1,0,1,0,0.0163815191799991
13,0.3,44,2.1,16.7,30,7,42,4,1,8,1,0,0.0167493598072785
50,0.5,10,3.0,10.8,50,6,10,3,3,10,0,0,0.0001
50,0.3,20,2.6,4.4,27,3,15,5,5,14,1,1,0.0125787965203625
12,0.3,19,1.9,16.1,34,7,45,4,3,10,1,0,0.0164981180754602
10,0.1,50,5.0,20.0,50,2,10,5,5,0,0,1,0.0001
12,0.1,44,5.0,16.6,49,2,100,4,4,22,0,1,0.0164498730267228
49,0.8,36,4.0,6.8,46,9,27,1,3,17,0,0,0.0001
40,0.9,45,1.0,16.4,38,8,47,2,3,4,0,1,
10,0.3,50,1.9,20.0,50,10,41,4,3,6,1,1,0.014566383081761
47,0.7,20,2.6,14.2,46,7,25,5,3,8,1,0,0.0165539380296122
31,0.2,35,4.0,7.9,29,4,54,3,2,10,0,0,0.0001
10,0.2,50,5.0,8.1,14,2,15,1,2,0,0,1,0.0164528360141106
50,0.1,50,1.0,20.0,50,8,52,2,5,23,0,1,0.0001
10,0.3,43,1.0,20.0,50,7,10,4,5,10,1,1,0.0001
50,0.9,10,5.0,1.0,39,10,10,5,5,4,0,1,
36,0.2,35,1.7,6.2,22,3,20,4,1,6,1,1,0.0001
13,0.5,29,3.0,9.0,31,7,54,4,3,10,0,0,0.0164956084313067
39,0.1,44,1.0,16.1,50,2,100,2,5,4,0,1,0.0164280695023677
50,0.9,50,5.0,1.0,50,10,100,2,5,0,0,1,
33,0.2,39,1.7,4.8,24,3,22,4,1,4,1,1,0.0164049701728622
22,0.3,42,3.6,7.1,50,7,78,4,1,21,1,0,0.0164613901306631
10,0.1,48,1.0,20.0,12,10,100,1,1,0,0,0,
38,0.9,44,1.0,16.2,40,8,51,2,3,4,0,1,0.0001
15,0.2,32,2.8,8.4,13,3,11,5,2,14,0,1,0.0162093533525778
12,0.1,10,5.0,1.4,50,10,98,5,1,1,1,0,
13,0.8,35,4.0,16.3,32,9,41,1,1,17,0,0,
50,0.2,10,5.0,1.0,50,4,31,5,5,12,0,1,0.0001
10,0.8,50,4.0,20.0,46,9,28,1,3,17,0,1,
50,0.1,50,1.0,20.0,47,8,52,2,5,23,0,1,0.0001
15,0.5,20,2.4,12.3,24,5,35,2,5,13,1,0,0.0147122401468136
50,0.1,50,5.0,1.0,50,10,98,1,1,0,0,1,
13,0.3,18,1.9,16.3,35,7,41,4,3,10,1,0,0.0165684345802576
38,0.1,23,3.6,16.6,49,2,64,2,1,22,0,0,0.0165783260897476
50,0.1,50,5.0,1.0,50,8,51,1,1,0,0,1,0.0001
50,1.0,50,4.9,20.0,50,10,93,5,5,1,0,1,
50,0.8,37,3.9,6.7,47,9,29,1,3,18,0,0,
28,0.1,50,1.0,20.0,11,8,51,2,2,23,0,1,
34,0.2,37,1.7,4.8,25,3,24,4,1,5,1,1,0.0164733490727928
50,0.9,49,1.0,1.3,49,8,54,2,3,0,0,1,0.0149732026008175
39,0.1,42,1.3,13.3,33,8,95,2,1,5,1,0,0.0166115057141046
49,0.3,21,2.5,4.1,27,3,11,5,5,13,1,1,0.0001
49,0.1,49,1.1,20.0,47,8,50,2,5,22,0,1,0.0164633617538555
12,0.3,43,3.7,15.7,32,7,78,4,1,11,1,0,0.0165806080641479
34,0.2,35,1.7,4.8,24,3,25,4,1,5,1,1,0.0164586455441819
50,0.2,10,4.0,7.9,27,4,10,5,2,12,0,1,0.0001
31,0.1,10,3.1,1.0,46,10,25,5,1,8,1,0,
33,0.3,43,3.0,9.0,32,7,54,3,1,10,1,0,0.0165390279638522
50,0.1,50,1.0,1.0,50,8,51,2,5,0,0,1,0.0001
35,0.1,37,1.7,5.0,49,2,64,2,1,22,1,1,0.0158989396468002
14,0.3,44,2.0,16.3,33,7,43,4,1,10,1,0,0.0001
50,0.1,50,5.0,20.0,50,8,51,2,5,0,0,1,0.0164462727848305
22,0.1,35,4.0,7.9,50,10,31,1,1,12,0,1,
11,0.1,50,1.2,20.0,11,10,96,1,1,0,0,0,
38,0.2,23,1.7,16.6,23,2,21,2,1,22,0,1,0.016441357460638
31,0.1,29,3.0,10.8,50,10,100,1,1,0,0,0,
50,0.9,50,1.0,20.0,39,10,51,5,5,0,0,1,
31,0.5,31,3.1,11.9,32,5,56,3,3,11,0,0,0.0001
37,0.3,41,1.3,16.3,35,7,95,2,1,6,1,0,0.0165145144128714
50,0.9,48,1.0,1.0,49,8,56,2,3,0,0,1,0.0156013775198916
11,0.1,50,4.8,19.6,10,2,100,1,1,0,0,0,0.0164277527888517
10,0.1,50,5.0,1.0,50,2,100,1,5,0,0,0,0.0164056757486526
23,0.1,43,3.6,14.1,35,8,79,4,1,22,1,0,
33,1.0,50,1.0,20.0,31,10,54,3,3,23,0,1,
15,0.1,50,5.0,12.3,10,2,38,1,1,13,0,0,0.0165050330506214
43,0.9,24,2.3,9.6,30,9,32,5,4,16,0,1,0.0001
10,0.3,43,3.6,6.2,50,7,10,4,5,23,0,0,0.0001
48,0.1,35,1.0,6.5,10,10,100,1,3,17,0,0,
39,0.2,35,4.0,16.1,39,4,51,2,2,4,0,1,0.0001
32,0.5,30,2.5,12.3,30,6,52,2,3,11,0,0,0.0164766748512187
50,0.2,38,5.0,17.3,50,6,53,5,2,1,0,1,0.0164501142031478
39,1.0,24,2.0,16.4,34,4,61,2,1,8,1,0,0.0164566557294154
35,0.1,42,1.3,13.9,35,8,95,2,1,5,1,0,0.0165943901491785
21,0.2,35,3.7,8.4,28,4,32,1,2,12,0,1,0.0164471109389152
37,0.1,23,3.6,16.3,48,2,64,2,1,21,0,0,0.0165678772899447
38,0.3,18,1.8,13.9,36,7,45,4,3,5,1,0,0.0164874134706641
50,0.5,50,3.0,10.8,29,6,54,2,5,23,0,0,0.0165043049283866
49,0.8,38,4.0,7.2,46,9,29,1,3,17,0,0,
29,0.7,11,3.1,14.5,47,7,27,5,3,8,1,0,0.0165194127033736
28,0.9,50,1.0,17.3,50,8,51,2,2,1,0,1,0.0001
49,1.0,48,5.0,20.0,49,10,100,5,5,0,0,1,
38,0.7,23,2.6,16.6,46,2,25,2,3,22,1,0,0.0165119730705347
48,0.3,35,4.0,16.3,46,7,41,4,3,17,1,0,0.0166185099407828
38,0.1,23,5.0,1.0,33,10,64,2,1,8,1,0,
37,0.6,26,4.0,16.0,41,4,96,5,1,21,0,0,0.0001
10,1.0,50,1.0,20.0,50,10,11,1,5,23,0,1,
39,0.9,45,1.0,15.6,40,8,52,2,3,4,0,1,0.0001
10,0.3,20,2.6,4.9,26,3,100,5,1,14,1,0,0.0165286888485098
11,0.3,42,1.9,15.7,31,7,41,4,1,10,1,0,0.016702129225485
10,0.9,50,1.0,20.0,50,2,100,1,5,23,0,0,0.0142108414442101
40,0.1,20,1.5,17.0,39,4,50,3,4,15,0,1,0.0164886450178002
35,0.1,37,3.6,5.0,23,2,21,4,1,5,1,0,0.0164531392933738
50,0.9,44,5.0,20.0,39,8,100,2,3,4,0,1,0.0001
36,0.1,41,1.4,14.2,35,8,96,2,1,6,1,0,0.016296050429147
38,0.3,20,2.6,4.9,33,3,13,5,5,14,1,0,0.0001
50,0.1,50,1.0,20.0,50,8,53,2,5,23,0,1,0.0163994274493284
10,0.1,23,3.6,20.0,10,2,64,1,1,22,0,0,0.0164682129885535
30,0.5,28,3.1,11.8,30,6,56,3,3,10,0,0,0.0001
13,0.3,44,1.9,15.3,31,7,40,4,1,9,1,0,0.0166750827647417
13,0.5,29,3.0,16.3,31,6,54,4,3,10,0,0,0.0164828748028614
35,0.2,34,1.7,4.9,22,3,18,4,1,5,1,1,0.0164962863745289
11,0.5,15,4.6,18.7,43,10,77,5,5,0,1,0,0.0118377107540812
50,0.1,50,5.0,20.0,50,2,100,1,1,0,0,0,0.0164575867267269
24,0.3,43,3.6,5.9,50,7,84,4,1,22,1,0,0.0161019890249901
32,0.7,10,3.1,13.7,44,7,21,5,3,8,1,0,0.0164271489052865
33,0.5,31,3.1,10.1,29,6,55,3,3,11,0,0,0.0164070337827288
38,0.1,50,5.0,20.0,33,2,100,1,1,8,1,0,0.0162576953483722
13,0.1,41,1.9,14.1,32,8,95,2,3,10,1,0,0.0146329738533574
39,0.5,29,3.0,16.1,39,6,51,2,3,10,0,0,0.0001
10,0.1,12,5.0,1.2,50,10,99,5,1,0,1,0,
48,0.8,34,3.9,5.6,47,9,30,1,3,17,0,0,0.0001
41,0.7,20,2.4,2.8,13,4,100,3,1,6,0,1,0.0001
32,0.1,30,3.1,16.6,30,2,64,2,3,11,0,0,0.0165069118823455
49,0.1,50,5.0,1.0,48,10,100,1,1,0,0,1,
48,0.3,35,4.0,6.5,46,7,28,4,3,6,1,0,0.0164671176166783
34,0.2,37,1.7,5.6,23,3,20,4,1,5,1,1,0.0001
50,0.5,50,1.0,10.8,50,8,51,2,5,10,0,0,0.0164219125196938
38,0.1,23,5.0,1.0,50,10,64,2,1,8,1,0,
37,0.1,18,1.9,14.1,35,7,95,4,1,6,1,0,0.0166031810817634
10,1.0,49,1.0,20.0,49,10,10,1,5,23,0,1,
39,0.1,44,5.0,16.1,39,8,51,2,5,4,0,1,0.0164409786069952
10,0.3,50,2.6,20.0,10,2,100,1,5,0,1,0,0.0111615222283946
50,0.9,49,1.0,1.0,50,8,54,2,3,0,0,1,0.0150633175418624
50,0.2,35,5.0,1.0,50,10,31,1,2,12,0,1,
38,0.3,19,1.8,14.3,36,7,37,4,3,5,1,0,0.0165222791919724
13,1.0,50,1.0,19.9,49,10,12,1,5,23,0,1,
50,1.0,50,5.0,19.2,50,10,100,5,5,0,0,1,
15,0.2,21,2.5,5.0,26,3,21,4,5,5,1,0,0.0001
50,0.6,11,3.4,15.5,40,2,20,5,3,19,0,1,0.0001
37,0.3,18,1.9,16.3,32,7,41,4,3,6,1,0,0.0164956453670743
10,0.1,23,5.0,20.0,10,2,64,2,1,0,0,0,0.0165318391515328
11,0.1,50,1.1,19.6,10,10,98,1,1,0,0,0,
10,0.2,35,5.0,20.0,27,2,100,1,5,23,0,0,0.0164648167510747
50,0.8,37,3.9,7.0,46,9,28,1,3,17,0,0,
47,0.7,20,2.5,13.9,46,7,26,5,3,9,1,0,0.0164539939498198
37,0.9,46,1.0,16.4,38,8,55,2,3,4,0,1,0.0001
38,0.3,20,3.6,4.9,49,3,13,5,1,22,0,0,0.0001
21,0.2,36,3.8,7.1,29,4,33,1,2,12,0,1,0.0164473805849988
35,0.1,40,1.3,14.3,36,8,92,2,1,6,1,0,0.0166600487313169
10,1.0,50,1.1,20.0,50,10,14,1,5,23,0,1,
11,1.0,50,1.0,20.0,50,10,12,1,5,23,0,1,
50,0.5,29,5.0,20.0,29,6,54,3,3,10,0,0,0.0156912310882867
15,0.5,23,2.6,12.3,25,5,38,2,5,12,1,0,0.014179177479413
37,0.8,35,4.0,6.5,35,7,28,4,3,6,1,0,0.0162068113732278
28,0.2,37,4.7,16.9,12,6,54,5,2,1,0,1,
33,0.5,30,3.1,10.7,30,6,48,3,3,11,0,0,0.0001
10,0.2,37,1.7,5.0,23,10,100,4,1,5,1,1,
48,0.1,50,1.0,20.0,46,9,28,1,1,17,0,0,
31,1.0,50,3.0,10.8,50,6,100,5,3,10,0,1,0.0001
47,0.8,35,4.1,7.4,43,9,30,1,3,18,0,0,0.0001
46,0.3,19,2.7,5.0,27,3,16,5,5,13,1,1,0.0001
10,1.0,50,5.0,20.0,50,2,100,5,5,0,0,0,0.014044269956928
38,1.0,23,3.6,16.6,49,4,64,2,1,8,0,0,0.0136442168705188
27,0.2,39,4.5,16.2,10,6,53,5,2,2,0,1,
25,0.3,42,3.8,6.3,50,7,83,4,1,23,1,0,0.0164518364541896
35,1.0,23,1.7,5.0,23,3,64,2,1,5,1,0,0.01644293316959
